2014-03-04,662.179993,1026802.0341174359,272021
2014-05-16,453.630005,651741.4252154755,193788
2014-11-21,357.299988,1319260.3127938958,237094
2010-11-10,0.21,68695.56000000006,508
2011-07-02,15.4,874963.5931892666,33491
2011-08-22,10.9,281690.91140248923,24959
2011-09-06,6.86,3155558.0407474833,17884
2012-01-06,6.95,612913.5521010209,15147
2013-03-08,42,1209131.4149786856,129132
2013-05-02,106.25,907309.0850270833,157671
2011-09-02,8.64,261134.69142115163,15739
2014-06-06,650.409973,1049433.7224838682,194912
2012-08-28,10.94,6796522.212633853,69389
2010-08-31,0.06,49352.97999650002,553
2011-03-21,0.7411,158865.79717934894,8231
2012-04-06,4.95,591961.5428116615,15828
2010-10-10,0.0965,127348.13000000015,478
2013-12-03,1096.560059,1190034.162242893,200251
2013-09-19,135.050003,833883.7812330244,139143
2013-02-13,25.17,1221054.8355691237,134620
2010-12-30,0.3,73050.61238552025,916
2011-08-28,9.07,189234.79514337002,17795
2011-11-10,2.95,361640.37551447045,14941
2010-09-08,0.062,25897.809996599957,435
2010-11-02,0.1955,71326.09000000003,343
2011-09-14,5.62,302619.0245444195,14563
2011-11-05,3.11,291981.0489827331,12887
2012-07-21,8.85,2380759.9394470532,77123
2014-06-03,669.429993,906999.065891679,213202
2014-07-13,628.030029,482605.8066233787,226973
2014-08-21,517.940002,769920.7782536017,225979
2013-04-01,104,1449066.3509716168,149296
2013-08-07,105.989998,813434.5173145774,133558
2010-09-04,0.06238,39076.35999999999,326
2010-12-05,0.205,33376.789999999986,561
2011-03-15,0.8949,127120.49663035941,4522
2011-11-20,2.2,1540434.7025205232,11830
2012-02-17,4.27,980044.4430390764,15005
2013-04-23,143.479996,1580194.3889653843,169007
2013-12-22,640.47998,920403.1394986963,146823
2014-02-27,593.140015,578796.5016019285,221110
2014-03-30,477.109985,601591.0737825343,209870
2014-03-30,446.920013,601591.0737825343,209870
2014-05-21,488.839996,724297.9235768775,205246
2011-12-20,3.52,532264.0864632697,13949
2010-12-17,0.25,71388.90118798021,644
2014-03-09,609.210022,947172.4039733277,207368
2014-10-29,351.059998,799636.4879915589,257006
2012-02-19,4.22,396081.7026653528,15405
2013-10-19,183.149994,1007342.9320242918,139711
2014-04-19,506.019989,460095.5666804499,161652
2014-05-26,582.01001,760758.6263280611,199531
2010-07-22,0.0505,48431.620000000046,524
2011-08-02,12.05,405232.6471536968,21647
2011-10-12,4.15,321810.7430451884,13466
2011-11-03,3.25,355587.8558649989,12571
2013-08-08,103.050003,725445.1482030039,131024
2014-01-13,939.789978,529745.6571677114,179728
2014-07-17,626.580017,468015.24890148966,204415
2013-07-27,94.400002,461605.52506852447,87186
2012-03-04,4.61,685564.1119685895,17653
2013-11-08,309.649994,1071531.006728973,149257
2012-01-20,6.36,364501.097233476,15611
2010-08-06,0.0623,25932.00999999996,497
2012-05-02,5.07,1083940.5646185372,23224
2010-11-25,0.283,59652.19000000245,5201
2011-09-08,6.53,394870.548381771,15496
2010-12-18,0.24,91230.61674275024,759
2011-02-23,0.8702,371700.0178537658,3942
2013-05-11,115.639999,675124.7525445367,196327
2011-10-31,3.27,389442.4230162591,11620
2013-06-22,108.199997,435026.7321188101,107143
2013-08-11,105,429554.22934167256,89501
2011-02-10,1.09,226594.8123716989,3610
2011-04-05,0.71,129618.8349847601,4472
2011-07-09,14.38,2083212.7505271193,23297
2012-04-24,5.1,749693.4413140155,18844
2013-04-25,141.710007,1637341.3688475948,175841
2013-10-08,136.490005,720282.9121194727,117466
2014-06-04,638.929993,1034394.4935154585,199372
2014-09-08,475.690002,502091.93304958113,220567
2014-09-26,404.459991,564149.0044239898,216112
2014-10-13,387.320007,777900.5169416034,243395
2010-08-15,0.06529,27266.57999999999,344
2010-08-29,0.064,16704.58999999999,312
2011-02-28,0.89,132383.50785377074,3025
2011-03-18,0.8254,176714.04423441985,3781
2011-03-25,0.8669,293846.99056669866,4379
2011-07-27,13.94,1276712.789058922,24031
2011-10-04,4.96,419368.9962691837,12827
2011-12-05,2.83,2968213.926969241,14548
2012-12-23,13.37,869430.5680696822,86707
2013-04-12,117,1774103.0002263822,159407
2013-11-02,213.429993,649240.364890047,103851
2014-06-23,591.169983,623384.0952180767,193983
2014-07-23,621.690002,414650.4000251452,199524
2012-01-22,6.18,276740.44018380356,12817
2011-05-08,3.87,540879.7364653351,6274
2010-10-12,0.0949,85823.95000000008,481
2013-02-23,30.25,1283683.5868594355,133221
2010-09-12,0.0615,27417.380000299963,488
2012-07-16,8.5,2110624.7693254985,71150
2010-08-28,0.0641,25129.519991499983,433
2011-10-23,3.17,570977.9626498079,12380
2011-12-19,3.19,485365.33824397053,13691
2013-08-27,131.289993,910293.5517242328,142057
2014-03-22,549.599976,420925.04319925635,193262
2014-08-06,589.77002,465456.20366910513,248227
2012-08-29,10.92,14702323.791162627,74111
2012-10-18,11.94,3397926.9933370496,76660
2012-12-08,13.5,1008269.9179095427,76697
2013-03-21,64.489998,2041885.3231017487,138961
2013-04-21,119.199997,983216.8253800814,130316
2013-06-13,103.949997,607556.9546027094,108891
2014-06-08,651.049988,772391.1623081431,198457
2013-07-01,88.050003,868945.4266259453,94321
2014-10-14,397.100006,892500.910761602,228745
2011-08-16,10.96,368317.9419093645,22301
2014-05-28,570.840027,869282.3391829553,213511
2010-08-20,0.0655,39228.40999999999,538
2013-07-30,107.959999,1007108.9470715789,99741
2013-11-14,434.850006,1155028.5940023728,176971
2014-01-25,916.549988,463780.2736708715,150854
2012-03-03,4.7,386748.7410767788,13287
2012-05-20,5.09,2019018.7530268563,67456
2012-11-30,12.45,789652.1925120447,72601
2014-06-20,590.75,563146.4863824019,181765
2014-12-02,378.609985,1369541.0359989959,293681
2010-11-18,0.2299,72348.46108788044,1585
2011-09-29,4.78,333784.4905829194,12649
2011-12-18,3.2,332854.3518670601,11067
2014-05-11,433.230011,450023.2819290471,222897
2012-06-06,5.46,2509554.330637637,36468
2014-08-16,522.01001,673986.8053887285,198142
2010-10-19,0.097,278433.5000000004,1395
2012-08-20,10.1,9594904.589375203,78060
2012-01-07,6.7,319299.8647046885,13445
2013-08-14,112.559998,1341894.8532690846,115770
2010-07-18,0.08584,44670.09,572
2011-04-01,0.7741,87360.50827105004,3369
2011-09-27,4.92,430127.049631336,17944
2012-01-30,5.38,333595.67823981034,14990
2012-03-09,4.93,598061.3959900195,17520
2012-06-01,5.27,2969598.765372295,60350
2014-06-14,583.419983,460635.3132671425,173965
2012-01-04,4.88,400594.0258746675,12869
2013-02-24,29.799999,1707485.58272105,128666
2014-07-11,632.900024,423733.29769904754,189315
2011-06-14,19.280001,1548939.845940403,34917
2010-10-05,0.0614,200021.78000020026,530
2011-09-17,4.77,354198.945777621,12328
2012-04-14,4.96,997458.4372921883,19534
2013-10-28,206.910004,645713.4670991059,123988
2013-12-31,804.830017,508295.96411948116,143237
2014-02-20,261.529999,563356.8614577285,218667
2010-08-23,0.06491,28426.10999999997,445
2011-04-14,1,153831.9801819596,5849
2011-10-21,2.57,567714.1007698465,11530
2011-12-02,3.06,5491730.465489687,14339
2012-06-20,6.67,1715715.3374440502,78498
2012-09-27,12.31,1379102.8973569649,69386
2013-01-30,19.530001,2692071.856304566,97156
2014-11-15,396.529999,811752.5168565017,210563
2011-11-02,3.15,409010.2870698311,12416
2012-05-11,4.96,1539746.7391950798,41602
2012-10-27,10.26,1686595.0949733239,45075
2012-12-31,13.45,1369985.741925839,74607
2013-05-30,128.800003,629587.8097473219,149719
2013-09-11,142.100006,831685.5440353707,116004
2013-10-31,208,685268.2529846665,150881
2014-05-24,520.460022,915433.5492301194,155791
2014-08-03,588.940002,421225.0773261688,211180
2014-10-24,355.100006,711103.090469604,216210
2014-11-24,365.850006,798399.7886173568,252224
2010-11-17,0.223,74432.52000000012,533
2011-08-24,10.85,566392.5134067574,21373
2011-10-02,5.03,322246.9086413011,11530
2011-11-16,2.33,2032325.79456676,13193
2013-01-12,14.14,980520.6654975817,104393
2013-07-21,92,496772.6105622407,86178
2013-09-02,144,813920.6209655923,120104
2014-11-06,338.01001,755795.9708100823,262777
2012-05-12,4.95,3202564.878930752,39554
2011-04-21,1.21,439075.75172482023,3951
2011-10-06,4.73,535348.959601035,13412
2014-08-23,497.679993,704590.9599892049,169967
2010-10-06,0.06281,130051.46000109009,540
2011-04-29,2.88,786624.1105554437,7414
2011-09-13,5.8,358543.61211380386,14598
2012-08-14,12.19,1518953.173136678,78152
2013-06-25,103.330002,717288.4712308651,102696
2013-11-03,211.690002,593816.3634969493,101254
2014-07-07,613.599976,470317.6104291207,210116
2014-10-31,344.859985,1292623.2001612277,239679
2011-12-01,2.97,2124335.455248147,15186
2010-10-22,0.1025,137128.13,887
2012-02-06,5.69,324839.76775656047,14087
2012-09-14,11.67,18031417.298959713,85325
2013-04-05,142.320007,2062457.6416248097,165155
2013-12-15,908.940002,462646.4293682622,145881
2014-02-03,953.309998,482423.65230915765,197060
2014-10-01,382.839996,700946.5241216414,264989
2012-04-28,4.98,889247.3966144302,18412
2013-05-13,117.980003,1122091.9656585269,181564
2012-01-01,4.72,347503.74607599934,12135
2014-02-14,451.440002,729124.9750386742,222479
2012-05-03,5.13,1216898.0663705836,32186
2012-06-18,6.31,2517870.8345972258,87377
2011-01-31,0.4799,197757.5798232482,2476
2014-04-11,435.140015,785031.389653984,199899
2010-12-14,0.2299,124866.34152496056,973
2010-07-25,0.0505,58615.42999999863,3336
2012-06-19,6.5,2119402.7736476907,82133
2013-05-03,98.099998,809308.0039578767,144723
2010-10-26,0.1503,193392.71000000005,724
2014-03-24,551.159973,675804.2102852279,237775
2010-08-25,0.0648,26711.09999999998,428
2013-07-20,89.82,495922.44695372996,85517
2012-11-03,10.47,1912720.7814646587,61256
2010-12-27,0.265,99819.17496207013,808
2011-04-20,1.14,4794062.3969518235,5593
2011-07-30,13.53,332213.2633707089,19430
2012-01-13,6.8,410308.2560485014,15820
2012-09-03,10.53,3714021.9559016656,82490
2014-02-09,648.780029,491172.0021583268,163716
2010-11-28,0.283,32883.599999999904,677
2013-05-23,126.300003,712349.9549767452,155659
2010-11-20,0.28,164900.26000000464,10042
2012-04-03,4.95,824059.6579534536,17522
2012-11-13,11.01,854362.51473737,63963
2013-07-10,88,1085169.0496043242,106626
2013-10-22,202.990005,1207623.1046485063,166249
2014-01-23,950.950012,512798.0315144989,177189
2012-02-29,4.87,338421.948010767,17312
2014-09-09,474.899994,523185.4690178789,239736
2010-08-27,0.065,37247.29999999998,356
2010-12-20,0.2401,91079.74700381976,1577
2012-05-08,5.05,3898869.819750718,40031
2012-11-27,12.25,1431090.1140632161,68144
2014-12-04,376.959991,1067513.5294125972,275535
2010-07-28,0.0589,75510.53000000096,2063
2010-09-18,0.061,55472.58000000004,464
2011-07-12,14.01,1074465.2640610847,23442
2011-07-21,13.61,1340310.0380365679,24942
2012-01-26,5.75,421377.33216917684,15313
2012-11-29,12.35,1210830.3570909663,87851
2012-12-13,13.7,3839017.0493196934,95183
2013-07-05,68.5,1074563.2906985674,89605
2013-10-13,147.529999,712638.6929775667,137018
2014-08-17,485.5,502236.3566195184,248443
2012-09-15,11.75,6923687.502882618,62772
2013-05-12,114.82,562565.7028012732,182638
2014-06-17,605.090027,483436.5513803393,222335
2010-09-05,0.0616,145459.70999999996,384
2013-08-12,106.809998,847386.8341264889,142011
2014-04-01,463.450012,687092.912881884,203308
2012-07-24,8.6,1750237.9378963606,63346
2013-03-09,44.18,1024157.1787968081,127533
2012-12-07,13.3,2083190.9273768673,71997
2012-07-29,8.71,1109812.680525975,75186
2011-05-05,3.33,169843.60845060876,7475
2011-10-11,3.93,333061.8957159183,13550
2012-02-21,4.36,394178.9914408185,15026
2013-05-08,113.199997,832093.7626809762,181575
2013-06-18,107.349998,643222.1556689673,105594
2013-08-15,109.989998,821528.5495821129,138975
2011-11-12,3.08,267113.9905101006,11906
2011-03-02,0.9202,2444314.860583848,3547
2011-04-16,1.05,352374.02122540114,4294
2011-10-26,2.77,429847.49239344074,11891
2012-02-25,5.03,422153.79517132806,16300
2012-05-19,5.1,1232620.027137979,75313
2012-07-09,7.02,2132703.21986063,56730
2012-07-25,8.8,1024844.9260709193,62495
2013-02-12,24.65,1273851.45833005,131729
2013-03-04,34.5,979042.0445305597,147372
2013-10-30,216,717093.1600918346,128273
2014-04-03,436.309998,789006.9323177593,177115
2014-09-29,376.769989,704387.9496800326,213742
2012-09-30,12.4,1440029.6269040094,56308
2012-07-19,8.87,1228132.2211496183,70836
2010-08-24,0.065,31843.90999999997,465
2011-10-16,3.56,261317.32685958204,11235
2012-01-02,5.27,262630.4326216489,12339
2012-07-01,6.63,1346647.645906471,43286
2014-07-25,600.5,495814.6996094662,201147
2014-02-12,578.960022,619251.5189081854,172168
2014-05-08,441.109985,1349234.5323342707,201923
2010-10-23,0.1055,51895.33000000007,745
2014-12-05,369.839996,1159419.0533024217,291700
2013-08-20,121.199997,972227.2130012513,144404
2011-06-12,18.549999,1840113.992221002,29299
2010-11-07,0.39,101803.73,537
2011-01-19,0.313,68255.26370812027,1565
2011-04-04,0.68,152885.2548654302,4780
2011-06-13,19.84,1278971.5674338145,27520
2012-05-30,5.14,2390970.270556294,56634
2012-10-04,12.85,1195762.5508441993,76197
2012-10-29,10.7,1015491.5022747429,56761
2013-09-06,121.900002,701587.705390713,140378
2013-10-03,130.990005,927030.8008511487,143553
2013-10-04,136.820007,802173.6907205824,126713
2014-10-25,346.720001,914765.1895410038,266702
2014-11-07,347.670013,859523.1499922081,235833
2013-05-17,123.5,853440.749934433,152342
2012-06-15,6.5,3468722.514480219,120938
2013-01-02,13.3,1947296.2427248468,95666
2010-11-15,0.279,272037.71000000177,8690
2012-02-12,5.6,326236.9309737116,17621
2013-04-09,230,2079535.470110934,169453
2014-10-22,378.929993,866640.0390921679,237928
2010-11-24,0.2829,47459.080000000344,4141
2011-05-24,7.42,369324.08294083143,14173
2011-06-10,23.950001,932800.6230824597,25899
2012-05-31,5.18,4791320.629212327,47871
2012-09-09,11.02,3899432.3350061146,69666
2013-10-23,227.970001,1090723.8739803215,146293
2014-01-29,932.679993,485524.85479663213,164994
2014-04-08,466.559998,460051.04219678923,204145
2014-10-07,331.649994,863049.4236629783,231672
2014-09-07,485.75,372332.04635914986,299744
2012-09-26,12.27,1737748.1545428974,75726
2010-12-08,0.233,41547.31528565998,727
2011-01-12,0.3266,67528.74201638048,1664
2011-05-14,7.2,1799447.188497779,10095
2011-06-07,23.92,534304.4432804035,18657
2012-03-17,5.34,468179.5611072785,17327
2012-05-22,5.1,4062364.5581069044,51377
2012-11-05,10.8,2302743.5885826354,79895
2013-12-17,759.919983,1586643.438114329,186643
2014-09-03,480.040009,502331.3873871306,201280
2010-09-07,0.061,26241.25999999997,327
2014-09-06,484.470001,316335.5748756308,188251
2010-11-11,0.24,52568.51000000004,480
2011-06-23,17.51,1634874.8124122184,27364
2011-08-25,9.66,380374.586724093,22010
2012-02-20,4.39,436470.04074008967,15254
2012-09-01,9.97,8746895.337630404,88545
2013-02-08,22.15,2189719.726647686,136224
2013-12-18,714.969971,1996820.8061159402,210013
2014-05-29,564.419983,659714.0451184391,199386
2011-05-29,8.43,274981.8985932284,12018
2011-04-28,2.21,156965.00428025972,6067
2013-03-28,88.919998,1826700.7578185971,158219
2013-09-25,135,827286.0876559779,132755
2014-04-30,445.630005,488615.8057375724,193179
2012-01-09,7.11,449033.5845111282,14303
2013-12-10,918.950012,837532.2577056782,176868
2010-10-02,0.0614,368886.84776813077,751
2012-04-09,4.87,1642155.4449903008,16039
2014-05-05,430.869995,633594.6815738444,200897
2011-09-04,8.18,1745298.4128896527,88145
2011-06-16,17,8770518.675372116,29188
2012-04-26,5.1,1857826.4681844872,23511
2013-03-05,36.150002,1938816.9346155222,130099
2014-11-01,337.869995,695834.0321817953,204095
2011-02-26,0.9111,178786.88050573927,3361
2011-05-23,7.15,472545.04805839574,13518
2011-09-18,5.2,298884.684052471,14765
2012-01-05,5.57,690507.1631058764,15809
2012-11-25,12.41,810454.8827416933,87482
2012-12-14,13.7,2928410.726917465,90953
2013-08-16,108.989998,1073581.7957927785,155254
2013-11-13,380.040009,1267483.082276838,161928
2014-11-14,428.720001,954336.7035946229,275084
2010-08-12,0.07,26552.82999999998,493
2012-04-19,5.14,694079.6733661618,18577
2011-09-09,5.03,408168.77536212036,17509
2010-07-24,0.05454,53191.96000000044,1307
2011-01-18,0.3495,111932.73092255021,1379
2012-01-14,6.41,345430.77857339825,16119
2012-08-25,10.52,4400537.453291491,71525
2012-10-30,10.6,4170129.2039265726,75375
2013-09-21,134.380005,452074.3134449825,126571
2013-10-15,158.089996,924504.8132575596,133591
2014-02-02,940.419983,492688.41578988935,157863
2014-04-22,487.910004,886317.3471755161,242759
2014-09-13,478.170013,329720.30279285874,179205
2012-08-19,8,5931168.237380054,78825
2012-04-13,4.94,837527.9066912459,17653
2012-12-06,13.38,3259297.2473495016,89391
2014-10-20,380.390015,830307.6779119528,232021
2014-10-16,379.769989,1055720.1589948277,211837
2010-07-16,0.04951,86144.04000000039,1616
2010-12-21,0.267,111354.82959024013,964
2010-11-04,0.1931,166847.78108788,405
2013-01-19,15.7,1542714.32995015,125541
2011-10-18,2.42,343805.5473589595,11554
2013-07-14,94.419998,582276.5471818098,89571
2011-12-28,4.07,283396.8262780304,11712
2013-02-07,21.18,1728717.4854887715,137817
2013-12-12,919.929993,915052.3852160984,155747
2014-04-27,443.179993,304654.69931801007,206760
2014-08-11,575.890015,559067.8898128077,235703
2014-11-04,324.23999,1137149.3606769668,246801
2010-08-03,0.06,51833.600000000304,977
2010-10-27,0.1877,212510.17,814
2010-12-06,0.19,108080.0461329702,610
2011-04-25,1.56,107530.1610330798,5488
2013-07-17,98.5,1080936.137678121,96655
2011-04-07,0.7538,117972.65516610988,3568
2011-08-06,6.55,385468.10229894554,19259
2010-09-14,0.06199,40444.07440527997,538
2010-11-06,0.26,137435.36000000004,492
2012-04-15,4.97,1278078.6316144173,17304
2013-07-22,91.599998,903335.2894467805,93439
2014-04-28,441.920013,582844.6362666383,202643
2014-02-07,828.869995,867398.6647555755,198934
2014-07-28,587.929993,489947.479870676,200416
2011-07-26,13.88,1188491.087426648,23230
2010-10-13,0.105,123051.79000000007,490
2013-03-26,73.599998,1848864.3870633477,134613
2014-12-03,380.640015,1221569.8802191273,279434
2013-08-05,106.720001,851665.9578791332,119396
2012-03-27,4.81,575018.4149521734,17094
2011-02-08,0.89,75078.98459986006,1397
2012-01-03,5.22,270742.9719655901,13538
2014-06-26,582.700012,513326.250978018,191104
2010-09-25,0.06202,40298.09999999998,694
2014-01-28,943.539978,648369.5370177974,181141
2014-10-02,375.140015,599334.6896242655,213390
2014-12-10,352.190002,1324896.8268661741,254563
2013-04-20,126.620003,1097718.372367656,139990
2013-05-15,114.220001,752790.9070975049,180323
2010-12-19,0.241,107220.98693557031,801
2011-04-12,0.86,146482.58655754992,4391
2012-10-20,11.74,2695742.25752778,79258
2013-06-06,118.970001,753930.8785809956,134707
2014-02-19,293.950012,461038.0478128409,221129
2014-05-12,438.209991,553883.0326830258,210802
2013-09-23,133.399994,1001051.6013362266,152860
2011-10-03,5.02,408665.9201200303,14279
2011-11-29,2.55,3946499.9127108385,14190
2012-05-27,5.14,2022237.6282964048,56859
2012-07-05,6.67,2016864.6787340653,50527
2013-09-01,146.009995,823389.1154594343,111569
2013-10-05,136.699997,448746.4070953492,112553
2014-04-13,427.600006,415396.6018982862,203419
2011-03-04,0.9391,313547.496464519,3402
2013-02-01,20.41,1813676.667382611,136102
2014-08-12,567.659973,737827.3733812557,237409
2011-01-04,0.295,47239.41683802002,1408
2011-02-14,1.05,139976.3413772504,3512
2011-11-14,3,357027.2282639446,13481
2012-08-10,11.39,1680986.2862840367,63413
2012-09-04,10.38,6484795.366904205,89149
2012-11-06,10.75,1895933.057988408,78033
2013-03-19,51.599998,1944707.4175504795,112478
2013-10-01,140.300003,1088077.936122074,140505
2013-10-10,140.410004,753238.3640960706,137435
2013-12-05,1237.550049,1550468.1263604923,209808
2014-02-11,582.630005,701410.5387039703,172507
2014-05-09,445.450012,1255094.3922772314,197638
2014-09-11,478.48999,449455.9751351747,196900
2014-11-29,377.589996,978881.2496573889,219953
2011-09-15,4.84,299226.1306455012,14890
2011-01-20,0.313,61452.84683642002,1548
2013-08-21,123.300003,1275639.2973178166,136776
2012-02-23,4.42,692032.4884983083,19504
2012-08-05,10.87,1975735.4280882066,71168
2013-06-01,129.300003,485579.40437224874,138794
2013-06-14,100,722485.1901726938,120041
2012-01-24,6.36,384665.6377351768,16559
2014-08-28,510.75,733294.4163065973,223619
2011-01-08,0.32,67476.9900000006,2106
2013-06-02,122.5,431875.3385814607,130766
2014-08-04,592.77002,428826.62552547245,186797
2012-04-23,4.96,784560.5997863659,17381
2011-01-17,0.3868,67407.33470584013,1392
2012-06-16,6.4,3900349.1961001833,95124
2011-10-29,3.58,439568.97752971837,12487
2011-03-08,0.885,195532.3594479996,4436
2012-04-25,5.13,1018495.2133745843,18707
2012-12-12,13.56,3564199.865664686,86624
2013-01-08,13.59,2147948.0194345983,90430
2014-11-18,384.690002,983866.1459613994,255765
2010-12-12,0.228,56341.076446030296,1024
2011-05-03,3.41,197749.11756507898,6639
2011-05-09,3.8,164613.61808781905,7998
2011-08-26,8.18,285006.6563957861,19664
2012-10-23,11.65,2607540.365866073,81702
2012-11-01,11.2,2615517.503429628,59404
2013-01-16,14.25,2235038.364272207,120231
2014-08-31,481.779999,515766.19778096443,223276
2013-02-15,27.219999,1285435.3398250693,126934
2011-03-10,0.8645,344107.4063783708,3018
2011-10-20,2.35,298476.89633818984,10585
2012-03-23,4.7,899181.8358571597,14964
2013-05-05,115.980003,638182.829889083,153342
2011-03-19,0.8165,124917.96779294669,4717
2013-10-12,142.889999,697904.0551334139,119054
2010-11-29,0.27,45139.88000000001,600
2011-02-16,1.05,73041.48014566024,3264
2012-06-12,5.7,2589635.9254386616,45874
2013-05-19,122.5,423542.73131078266,128588
2013-09-04,132.509995,912174.7133850355,121498
2014-11-11,367.149994,698875.8992008374,243906
2011-05-28,8.3,232708.37175828815,12026
2011-02-11,0.9803,261210.76965498432,4219
2011-03-06,0.9103,196699.27530033968,3511
2011-05-30,8.8,276895.0294756844,13928
2011-12-30,4.17,285359.04617160023,11628
2012-01-11,6.36,392406.1720119141,16628
2013-01-06,13.44,1101232.4396394528,81489
2013-02-27,31.1,1537173.620187131,143148
2013-10-18,168.279999,937574.965087672,138497
2014-12-01,374.929993,1310227.6194129228,271022
2011-05-20,5.59,356391.4211521363,11763
2011-01-25,0.4199,62414.47306542019,1484
2011-04-06,0.74,93418.19829749047,3820
2011-06-26,16.450001,4051611.749872954,22766
2011-07-28,13.49,3400297.3508655503,25217
2011-08-29,8.97,244084.58831878746,19515
2012-11-07,10.9,1854321.0880265129,86420
2013-06-17,101.949997,578844.9641158883,108704
2013-07-13,98.32,877018.0242665985,94632
2013-08-03,104.949997,676761.1740334277,104519
2014-01-08,879.900024,799048.9548847465,178553
2014-04-16,536.950012,808972.6864872357,210738
2014-09-17,461.089996,477371.02960152715,227493
2014-11-26,376.429993,1052627.4918642365,238579
2013-02-20,29.42,1200831.6777606483,139946
2011-09-20,6.11,353525.5599672391,22031
2012-07-10,7.2,2170880.381021697,77306
2010-10-21,0.107,195603.98776615024,791
2011-07-08,14.31,313015.0966834881,24830
2013-07-07,76.5,643880.6269587093,77434
2011-01-05,0.2989,57126.419342910594,1892
2012-03-31,4.91,883701.6333436043,15545
2012-06-07,5.59,4841143.674470781,70830
2012-06-03,5.21,1731492.3639394285,72633
2011-07-14,13.99,1931402.227280208,29173
2011-12-22,3.89,438479.16971641866,14082
2012-07-26,8.9,2318516.0422320506,68524
2012-10-31,10.89,3787017.537697942,68479
2012-12-29,13.42,994091.6860015319,93261
2013-02-28,30.9,1485857.8408112407,147950
2013-08-25,122.110001,555654.0470281923,103684
